size,final_value,pnl,return_pct,security,model_proba,days_held
50000,47352.646350860596,-2647.3536491394043,-5.294707298278809,SULZF,0.6337731818686063,500
50000,5821.426391601564,-44178.57360839844,-88.35714721679688,PSSR,0.6334495066319459,500
50000,36379.512786865234,-13620.487213134766,-27.24097442626953,YRLLF,0.6334454182895306,500
50000,42574.260234832764,-7425.739765167236,-14.851479530334473,APRU,0.632331270890048,500
50000,4745.1019287109375,-45254.89807128906,-90.50979614257812,FITSD,0.632216896644513,500
50000,4745.1019287109375,-45254.89807128906,-90.50979614257812,FITSF,0.632216896644513,500
50000,1124.046325683603,-48875.9536743164,-97.7519073486328,TIHE,0.6320730927160281,500
50000,8333.335876464842,-41666.664123535156,-83.33332824707031,EAPH,0.6319627225698453,500
50000,133509.3765258789,83509.3765258789,167.0187530517578,PRTHU,0.6317536499351446,500
50000,6453.124999999998,-43546.875,-87.09375,CLMEF,0.6315290448973123,500
50000,26620.878219604492,-23379.121780395508,-46.758243560791016,HSCC,0.6315048572019354,500
50000,5777.313232421877,-44222.686767578125,-88.44537353515625,BZDLF,0.631498913655139,500
50000,54753.84664535522,4753.846645355217,9.50769329071045,EKDHF,0.6310252209154628,500
50000,50000.0,0.0,0.0,HSCHF,0.630967735378412,500
50000,66666.66793823242,16666.667938232422,33.333335876464844,CATG,0.6307414067545987,500
50000,31249.99618530273,-18750.00381469727,-37.50000762939453,BZIC,0.6304654723002262,500
50000,4965.946197509763,-45034.053802490234,-90.06810760498047,OROXF,0.6303503253841799,500
50000,7600.0022888183585,-42399.99771118164,-84.79999542236328,SFBE,0.6303258980725811,500
50000,1553.2569885253922,-48446.74301147461,-96.89348602294922,RSCZF,0.6302954723263892,500
50000,480.7662963867199,-49519.23370361328,-99.03846740722656,LOTE,0.6301948272288516,500
50000,630.016326904298,-49369.9836730957,-98.7399673461914,COUV,0.6296274785943008,500
50000,13398.334503173826,-36601.66549682617,-73.20333099365234,PRKV,0.6290326323950848,500
50000,12655.067443847656,-37344.932556152344,-74.68986511230469,ACRL,0.6288763478747134,500
50000,50000.0,0.0,0.0,BSPM,0.6287836810276058,500
50000,7016.574859619141,-42983.42514038086,-85.96685028076172,HUMT,0.6287833043870239,500
50000,64999.99904632568,14999.999046325684,29.999998092651367,MEDD,0.6282325482504122,500
50000,1176.46789550781,-48823.53210449219,-97.64706420898438,APWL,0.6282227771727812,500
