Security,Block_ID,Cluster_ID,Cluster_Size,Num_Top_Performers_During,Pct_Top_Performers_During,Num_Top_Performers_After,Pct_Top_Performers_After,Stock_Return_During,Stock_Return_After
AIMFF,3,51,103,12,11.650485436893204,15,14.563106796116504,-82.56136466336605,39.284383662251
AIMFF,4,49,326,16,4.9079754601226995,1,0.3067484662576687,-82.56136466336605,39.284383662251
AIMFF,5,64,216,12,5.555555555555555,34,15.74074074074074,-82.56136466336605,39.284383662251
AIMFF,6,58,149,10,6.7114093959731544,7,4.697986577181208,-82.56136466336605,39.284383662251
AIMFF,7,40,262,28,10.687022900763358,5,1.9083969465648856,-82.56136466336605,39.284383662251
AIMFF,8,7,330,21,6.363636363636363,8,2.4242424242424243,-82.56136466336605,39.284383662251
AIMFF,9,14,285,4,1.4035087719298245,10,3.508771929824561,-82.56136466336605,39.284383662251
AIMH,0,36,132,8,6.0606060606060606,9,6.8181818181818175,12.637362802546356,1303.2863552883366
AIMH,1,37,132,10,7.575757575757576,10,7.575757575757576,12.637362802546356,1303.2863552883366
AIMH,2,42,121,8,6.6115702479338845,13,10.743801652892563,12.637362802546356,1303.2863552883366
AIMH,3,52,140,12,8.571428571428571,18,12.857142857142856,12.637362802546356,1303.2863552883366
AIMH,4,52,137,14,10.218978102189782,27,19.708029197080293,12.637362802546356,1303.2863552883366
AIMH,5,62,74,5,6.756756756756757,6,8.108108108108109,12.637362802546356,1303.2863552883366
AIMH,6,66,142,5,3.5211267605633805,10,7.042253521126761,12.637362802546356,1303.2863552883366
AIMH,7,36,135,10,7.4074074074074066,8,5.9259259259259265,12.637362802546356,1303.2863552883366
AIMH,8,68,212,14,6.60377358490566,24,11.320754716981133,12.637362802546356,1303.2863552883366
AIMH,9,23,104,2,1.9230769230769231,9,8.653846153846153,12.637362802546356,1303.2863552883366
AIMLF,0,12,180,12,6.666666666666667,22,12.222222222222221,-44.38325842080943,389.366326666933
AIMLF,1,58,89,8,8.98876404494382,15,16.853932584269664,-44.38325842080943,389.366326666933
AIMLF,2,35,343,41,11.9533527696793,19,5.539358600583091,-44.38325842080943,389.366326666933
AIMLF,3,0,77,15,19.480519480519483,5,6.493506493506493,-44.38325842080943,389.366326666933
AIMLF,4,26,336,20,5.952380952380952,41,12.202380952380953,-44.38325842080943,389.366326666933
AIMLF,5,35,84,4,4.761904761904762,8,9.523809523809524,-44.38325842080943,389.366326666933
AIMLF,6,5,196,13,6.63265306122449,13,6.63265306122449,-44.38325842080943,389.366326666933
AIMLF,7,63,148,7,4.72972972972973,13,8.783783783783784,-44.38325842080943,389.366326666933
AIMLF,8,67,201,4,1.9900497512437811,12,5.970149253731343,-44.38325842080943,389.366326666933
AIMLF,9,75,174,27,15.517241379310345,6,3.4482758620689653,-44.38325842080943,389.366326666933
AIN,0,41,50,0,0.0,1,2.0,130.94865824216296,-4.912614984651398
AIN,1,46,829,22,2.6537997587454765,29,3.4981905910735827,130.94865824216296,-4.912614984651398
AIN,2,25,273,33,12.087912087912088,3,1.098901098901099,130.94865824216296,-4.912614984651398
AIN,3,9,341,33,9.67741935483871,18,5.278592375366569,130.94865824216296,-4.912614984651398
AIN,4,36,149,8,5.369127516778524,1,0.6711409395973155,130.94865824216296,-4.912614984651398
AIN,5,17,478,61,12.761506276150628,4,0.8368200836820083,130.94865824216296,-4.912614984651398
AIN,6,0,73,13,17.80821917808219,7,9.58904109589041,130.94865824216296,-4.912614984651398
AIN,7,40,262,28,10.687022900763358,5,1.9083969465648856,130.94865824216296,-4.912614984651398
AIN,8,11,162,9,5.555555555555555,3,1.8518518518518516,130.94865824216296,-4.912614984651398
AIN,9,63,146,8,5.47945205479452,2,1.36986301369863,130.94865824216296,-4.912614984651398
AINMF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AINMF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AINMF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AINMF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AINMF,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AINMF,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AINMF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AINMF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AINMF,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AINMF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AINSF,0,40,206,6,2.912621359223301,11,5.339805825242718,-79.90870962485837,61.57323602722433
AINSF,1,43,134,6,4.477611940298507,2,1.4925373134328357,-79.90870962485837,61.57323602722433
AINSF,2,19,624,27,4.326923076923077,10,1.6025641025641024,-79.90870962485837,61.57323602722433
AINSF,3,42,74,3,4.054054054054054,9,12.162162162162163,-79.90870962485837,61.57323602722433
AINSF,4,29,164,9,5.487804878048781,19,11.585365853658537,-79.90870962485837,61.57323602722433
AINSF,5,18,426,55,12.910798122065728,7,1.643192488262911,-79.90870962485837,61.57323602722433
AINSF,6,64,156,7,4.487179487179487,12,7.6923076923076925,-79.90870962485837,61.57323602722433
AINSF,7,19,102,6,5.88235294117647,13,12.745098039215685,-79.90870962485837,61.57323602722433
AINSF,8,58,225,13,5.777777777777778,19,8.444444444444445,-79.90870962485837,61.57323602722433
AINSF,9,12,266,10,3.7593984962406015,10,3.7593984962406015,-79.90870962485837,61.57323602722433
AIOT,0,12,180,12,6.666666666666667,22,12.222222222222221,-17.54313802470045,10.122049282986296
AIOT,1,46,829,22,2.6537997587454765,29,3.4981905910735827,-17.54313802470045,10.122049282986296
AIOT,2,28,143,19,13.286713286713287,5,3.4965034965034967,-17.54313802470045,10.122049282986296
AIOT,3,27,68,3,4.411764705882353,8,11.76470588235294,-17.54313802470045,10.122049282986296
AIOT,4,54,206,17,8.25242718446602,7,3.3980582524271843,-17.54313802470045,10.122049282986296
AIOT,5,34,159,10,6.289308176100629,14,8.80503144654088,-17.54313802470045,10.122049282986296
AIOT,6,55,189,11,5.82010582010582,10,5.291005291005291,-17.54313802470045,10.122049282986296
AIOT,7,36,135,10,7.4074074074074066,8,5.9259259259259265,-17.54313802470045,10.122049282986296
AIOT,8,14,99,4,4.040404040404041,14,14.14141414141414,-17.54313802470045,10.122049282986296
AIOT,9,42,165,4,2.4242424242424243,4,2.4242424242424243,-17.54313802470045,10.122049282986296
AIP,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AIP,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AIP,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AIP,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AIP,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AIP,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AIP,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AIP,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AIP,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AIP,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AIPG,0,18,185,15,8.108108108108109,4,2.1621621621621623,-81.45000052452087,-94.09055154411088
AIPG,1,33,153,11,7.18954248366013,13,8.49673202614379,-81.45000052452087,-94.09055154411088
AIPG,2,53,93,10,10.75268817204301,14,15.053763440860216,-81.45000052452087,-94.09055154411088
AIPG,3,34,234,12,5.128205128205128,28,11.965811965811966,-81.45000052452087,-94.09055154411088
AIPG,4,47,103,11,10.679611650485436,9,8.737864077669903,-81.45000052452087,-94.09055154411088
AIPG,5,27,129,3,2.3255813953488373,11,8.527131782945736,-81.45000052452087,-94.09055154411088
AIPG,6,21,64,8,12.5,10,15.625,-81.45000052452087,-94.09055154411088
AIPG,7,56,142,10,7.042253521126761,5,3.5211267605633805,-81.45000052452087,-94.09055154411088
AIPG,8,31,197,49,24.873096446700508,13,6.598984771573605,-81.45000052452087,-94.09055154411088
AIPG,9,8,462,20,4.329004329004329,40,8.658008658008658,-81.45000052452087,-94.09055154411088
AIPUF,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,815.0943774192864,34.02060968790517
AIPUF,1,3,8267,55,0.6652957542034595,80,0.967702915205032,815.0943774192864,34.02060968790517
AIPUF,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,815.0943774192864,34.02060968790517
AIPUF,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,815.0943774192864,34.02060968790517
AIPUF,4,46,44,5,11.363636363636363,5,11.363636363636363,815.0943774192864,34.02060968790517
AIPUF,5,12,321,28,8.722741433021806,11,3.4267912772585665,815.0943774192864,34.02060968790517
AIPUF,6,45,7073,32,0.4524247136999859,77,1.088646967340591,815.0943774192864,34.02060968790517
AIPUF,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,815.0943774192864,34.02060968790517
AIPUF,8,31,197,49,24.873096446700508,13,6.598984771573605,815.0943774192864,34.02060968790517
AIPUF,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,815.0943774192864,34.02060968790517
AIPUY,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,332.2123766837943,-25.437759961452244
AIPUY,1,7,160,17,10.625,5,3.125,332.2123766837943,-25.437759961452244
AIPUY,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,332.2123766837943,-25.437759961452244
AIPUY,3,0,77,15,19.480519480519483,5,6.493506493506493,332.2123766837943,-25.437759961452244
AIPUY,4,7,75,4,5.333333333333334,16,21.333333333333336,332.2123766837943,-25.437759961452244
AIPUY,5,17,478,61,12.761506276150628,4,0.8368200836820083,332.2123766837943,-25.437759961452244
AIPUY,6,9,264,27,10.227272727272728,15,5.681818181818182,332.2123766837943,-25.437759961452244
AIPUY,7,10,492,17,3.4552845528455287,34,6.910569105691057,332.2123766837943,-25.437759961452244
AIPUY,8,27,194,17,8.762886597938143,7,3.608247422680412,332.2123766837943,-25.437759961452244
AIPUY,9,67,332,47,14.156626506024098,12,3.614457831325301,332.2123766837943,-25.437759961452244
AIQUF,0,34,362,61,16.85082872928177,11,3.0386740331491713,6.257424533957311,28.276839961156963
AIQUF,1,37,132,10,7.575757575757576,10,7.575757575757576,6.257424533957311,28.276839961156963
AIQUF,2,15,307,44,14.332247557003258,19,6.188925081433225,6.257424533957311,28.276839961156963
AIQUF,3,41,200,5,2.5,11,5.5,6.257424533957311,28.276839961156963
AIQUF,4,41,300,12,4.0,12,4.0,6.257424533957311,28.276839961156963
AIQUF,5,3,110,9,8.181818181818182,11,10.0,6.257424533957311,28.276839961156963
AIQUF,6,72,72,4,5.555555555555555,3,4.166666666666666,6.257424533957311,28.276839961156963
AIQUF,7,24,71,2,2.8169014084507045,2,2.8169014084507045,6.257424533957311,28.276839961156963
AIQUF,8,22,233,34,14.592274678111588,3,1.2875536480686696,6.257424533957311,28.276839961156963
AIQUF,9,54,220,22,10.0,3,1.3636363636363635,6.257424533957311,28.276839961156963
AIQUY,0,21,291,43,14.776632302405499,9,3.0927835051546393,21.983290400504263,24.90090021534041
AIQUY,1,44,368,12,3.260869565217391,29,7.880434782608696,21.983290400504263,24.90090021534041
AIQUY,2,15,307,44,14.332247557003258,19,6.188925081433225,21.983290400504263,24.90090021534041
AIQUY,3,26,126,11,8.73015873015873,16,12.698412698412698,21.983290400504263,24.90090021534041
AIQUY,4,41,300,12,4.0,12,4.0,21.983290400504263,24.90090021534041
AIQUY,5,8,158,14,8.860759493670885,7,4.430379746835443,21.983290400504263,24.90090021534041
AIQUY,6,51,126,5,3.968253968253968,8,6.349206349206349,21.983290400504263,24.90090021534041
AIQUY,7,63,148,7,4.72972972972973,13,8.783783783783784,21.983290400504263,24.90090021534041
AIQUY,8,22,233,34,14.592274678111588,3,1.2875536480686696,21.983290400504263,24.90090021534041
AIQUY,9,54,220,22,10.0,3,1.3636363636363635,21.983290400504263,24.90090021534041
AIR,0,35,428,47,10.981308411214954,18,4.205607476635514,56.93518308127249,-18.647800941230688
AIR,1,51,262,8,3.0534351145038165,11,4.198473282442748,56.93518308127249,-18.647800941230688
AIR,2,17,202,16,7.920792079207921,5,2.4752475247524752,56.93518308127249,-18.647800941230688
AIR,3,16,240,21,8.75,22,9.166666666666666,56.93518308127249,-18.647800941230688
AIR,4,3,84,5,5.952380952380952,10,11.904761904761903,56.93518308127249,-18.647800941230688
AIR,5,14,79,3,3.79746835443038,1,1.2658227848101267,56.93518308127249,-18.647800941230688
AIR,6,16,155,18,11.612903225806452,4,2.5806451612903225,56.93518308127249,-18.647800941230688
AIR,7,56,142,10,7.042253521126761,5,3.5211267605633805,56.93518308127249,-18.647800941230688
AIR,8,61,307,9,2.9315960912052117,33,10.749185667752444,56.93518308127249,-18.647800941230688
AIR,9,61,358,41,11.452513966480447,7,1.9553072625698324,56.93518308127249,-18.647800941230688
AIRE,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AIRE,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AIRE,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AIRE,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AIRE,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AIRE,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AIRE,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AIRE,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AIRE,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AIRE,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AIRG,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AIRG,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AIRG,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AIRG,3,16,240,21,8.75,22,9.166666666666666,,
AIRG,4,35,106,7,6.60377358490566,11,10.377358490566039,,
AIRG,5,47,289,14,4.844290657439446,21,7.26643598615917,,
AIRG,6,49,178,6,3.3707865168539324,3,1.6853932584269662,,
AIRG,7,20,409,41,10.024449877750612,12,2.93398533007335,,
AIRG,8,4,126,4,3.1746031746031744,10,7.936507936507936,,
AIRG,9,14,285,4,1.4035087719298245,10,3.508771929824561,,
AIRI,0,12,180,12,6.666666666666667,22,12.222222222222221,-89.36514714244686,-9.458298310949315
AIRI,1,46,829,22,2.6537997587454765,29,3.4981905910735827,-89.36514714244686,-9.458298310949315
AIRI,2,21,505,32,6.336633663366337,29,5.742574257425743,-89.36514714244686,-9.458298310949315
AIRI,3,38,178,3,1.6853932584269662,12,6.741573033707865,-89.36514714244686,-9.458298310949315
AIRI,4,55,230,19,8.26086956521739,9,3.91304347826087,-89.36514714244686,-9.458298310949315
AIRI,5,59,413,14,3.389830508474576,48,11.62227602905569,-89.36514714244686,-9.458298310949315
AIRI,6,12,98,11,11.224489795918368,5,5.1020408163265305,-89.36514714244686,-9.458298310949315
AIRI,7,1,163,7,4.294478527607362,10,6.134969325153374,-89.36514714244686,-9.458298310949315
AIRI,8,16,175,5,2.857142857142857,5,2.857142857142857,-89.36514714244686,-9.458298310949315
AIRI,9,68,73,1,1.36986301369863,10,13.698630136986301,-89.36514714244686,-9.458298310949315
AIRJ,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AIRJ,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AIRJ,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AIRJ,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AIRJ,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AIRJ,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AIRJ,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AIRJ,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AIRJ,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AIRJ,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AIRJW,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AIRJW,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AIRJW,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AIRJW,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AIRJW,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AIRJW,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AIRJW,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AIRJW,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AIRJW,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AIRJW,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AIRRF,0,62,139,10,7.194244604316546,23,16.546762589928058,3506.857114149601,-55.71086241903527
AIRRF,1,20,166,25,15.060240963855422,12,7.228915662650602,3506.857114149601,-55.71086241903527
AIRRF,2,37,260,24,9.230769230769232,21,8.076923076923077,3506.857114149601,-55.71086241903527
AIRRF,3,20,415,66,15.903614457831324,8,1.9277108433734942,3506.857114149601,-55.71086241903527
AIRRF,4,53,466,47,10.085836909871244,16,3.4334763948497855,3506.857114149601,-55.71086241903527
AIRRF,5,0,293,34,11.604095563139932,18,6.143344709897611,3506.857114149601,-55.71086241903527
AIRRF,6,41,261,8,3.065134099616858,11,4.21455938697318,3506.857114149601,-55.71086241903527
AIRRF,7,21,141,19,13.47517730496454,12,8.51063829787234,3506.857114149601,-55.71086241903527
AIRRF,8,49,183,4,2.185792349726776,7,3.825136612021858,3506.857114149601,-55.71086241903527
AIRRF,9,54,220,22,10.0,3,1.3636363636363635,3506.857114149601,-55.71086241903527
AIRS,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AIRS,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AIRS,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AIRS,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AIRS,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AIRS,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AIRS,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AIRS,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AIRS,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AIRS,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AIRT,0,27,88,14,15.909090909090908,4,4.545454545454546,120.45522996983108,42.94081622766062
AIRT,1,9,196,24,12.244897959183673,17,8.673469387755102,120.45522996983108,42.94081622766062
AIRT,2,26,152,17,11.18421052631579,4,2.631578947368421,120.45522996983108,42.94081622766062
AIRT,3,33,271,10,3.6900369003690034,21,7.7490774907749085,120.45522996983108,42.94081622766062
AIRT,4,38,198,2,1.0101010101010102,10,5.05050505050505,120.45522996983108,42.94081622766062
AIRT,5,57,237,14,5.9071729957805905,23,9.70464135021097,120.45522996983108,42.94081622766062
AIRT,6,7,229,4,1.7467248908296942,4,1.7467248908296942,120.45522996983108,42.94081622766062
AIRT,7,23,94,16,17.02127659574468,4,4.25531914893617,120.45522996983108,42.94081622766062
AIRT,8,49,183,4,2.185792349726776,7,3.825136612021858,120.45522996983108,42.94081622766062
AIRT,9,34,112,8,7.142857142857142,17,15.178571428571427,120.45522996983108,42.94081622766062
AIRYY,0,26,79,8,10.126582278481013,6,7.59493670886076,36.263909319844736,-25.43505300285558
AIRYY,1,44,368,12,3.260869565217391,29,7.880434782608696,36.263909319844736,-25.43505300285558
AIRYY,2,7,353,16,4.53257790368272,10,2.8328611898017,36.263909319844736,-25.43505300285558
AIRYY,3,8,74,8,10.81081081081081,8,10.81081081081081,36.263909319844736,-25.43505300285558
AIRYY,4,59,408,47,11.519607843137255,16,3.9215686274509802,36.263909319844736,-25.43505300285558
AIRYY,5,29,104,9,8.653846153846153,19,18.269230769230766,36.263909319844736,-25.43505300285558
AIRYY,6,10,342,31,9.064327485380117,9,2.631578947368421,36.263909319844736,-25.43505300285558
AIRYY,7,12,213,9,4.225352112676056,9,4.225352112676056,36.263909319844736,-25.43505300285558
AIRYY,8,22,233,34,14.592274678111588,3,1.2875536480686696,36.263909319844736,-25.43505300285558
AIRYY,9,9,131,1,0.7633587786259541,6,4.580152671755725,36.263909319844736,-25.43505300285558
AISP,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AISP,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AISP,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AISP,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AISP,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AISP,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AISP,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AISP,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AISP,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
AISP,9,35,6235,22,0.3528468323977546,90,1.4434643143544506,,
AISPW,0,61,8301,35,0.4216359474762077,43,0.5180098783279123,,
AISPW,1,3,8267,55,0.6652957542034595,80,0.967702915205032,,
AISPW,2,46,8073,47,0.5821875387092779,67,0.8299269168834386,,
AISPW,3,50,7854,37,0.4710975299210593,78,0.9931245225362872,,
AISPW,4,13,7711,37,0.4798340033718065,78,1.0115419530540786,,
AISPW,5,42,7466,30,0.4018215912135012,60,0.8036431824270024,,
AISPW,6,45,7073,32,0.4524247136999859,77,1.088646967340591,,
AISPW,7,68,6777,34,0.5016969160395455,93,1.3722886232846392,,
AISPW,8,38,6519,26,0.3988341770210155,87,1.3345605154164748,,
