security,block,model_proba,avg_price,avg_volume,position_size,binding_constraint,capital_cap,volume_cap,expected_return_pct,pnl,cumulative_equity
ABQQ,9,0.5958099365173298,117.6759825882449,11902954.37085792,28013837.025875006,volume,46457939.529764004,28013837.025875006,-58.54545974731445,-16400829.679661924,912757960.9156182
BTDG,8,0.5954471532394643,0.00783894747996458,8104722.296948357,1270.6498485095215,volume,45637898.04578091,1270.6498485095215,-96.33699798583984,-1224.1059189656946,912756736.8096993
UNAM,8,0.5952918601817727,5.832652995007187,8273.533568904593,965.1330069992775,volume,45637836.84048497,965.1330069992775,-99.68379974365234,-962.08125395705,912755774.7284453
SNMN,9,0.5949962033903893,0.0006666326943381164,16012039.512348099,213.48298083929987,volume,45637788.73642227,213.48298083929987,-81.65137481689453,-174.31178885537585,912755600.4166564
SUIC,8,0.5948083198524141,51.47035540307818,1116.1775147928995,1149.0010675863018,volume,45637780.02083282,1149.0010675863018,-59.69049453735352,-685.8444194817351,912754914.5722369
ONCI,8,0.5942164003247661,0.0010991179963965882,31948602.212857705,702.3056730373553,volume,45637745.72861185,702.3056730373553,-74.32432556152344,-521.9839548653323,912754392.5882821
CAPC,10,0.594196199727248,0.3502502351717262,54690.34507042253,383.106124450767,volume,45637719.62941411,383.106124450767,-65.0,-249.01898089299857,912754143.5693012
ICNM,9,0.5941661283437182,0.00037965125315319426,42463758.97413793,322.4283861625333,volume,45637707.17846507,322.4283861625333,-61.95652389526367,-199.76542011790295,912753943.803881
CNND,10,0.5941062025023472,186.4942523445482,38.00391542678152,141.7502358736612,volume,45637697.190194055,141.7502358736612,-21.117416381835938,-29.933987531675616,912753913.8698934
IONKF,9,0.5939195185557621,6.917797587926145,63124.115404168784,8733.597065658609,volume,45637695.69349468,8733.597065658609,-96.18174743652344,-8400.126271815385,912745513.7436216
INCC,9,0.5937378638332648,1.0864462429864863,17595.061128526646,382.3217611641068,volume,45637275.687181085,382.3217611641068,-71.64179229736328,-273.9021620408107,912745239.8414596
ALYI,8,0.5930660943119084,0.01357430583552575,10627213.486507626,2885.1409209055682,volume,45637261.992072985,2885.1409209055682,-99.91327667236328,-2882.6388306919503,912742357.202629
PBLA,10,0.5930317646304499,104590.48460383533,34352.88678304239,45637117.86013145,capital,45637117.86013145,71859701.52358186,-99.1216049194336,-45236243.66193576,867506113.5406932
BYOC,9,0.5929350429955572,0.011096028952939988,27975216.34115806,6208.276209724994,volume,43375305.67703466,6208.276209724994,-71.69811248779297,-4451.216860401516,867501662.3238328
GBRRF,8,0.5924532027891768,0.258171524317177,28362.928711320015,146.45001079001827,volume,43375083.11619164,146.45001079001827,111.34751892089844,163.0684534740734,867501825.3922862
PTOP,9,0.5923805316992581,0.001233734325360003,7617066.237460815,187.94872151392352,volume,43375091.26961431,187.94872151392352,-47.56098175048828,-89.3902571395132,867501736.0020291
SRKZF,8,0.5922581541184054,2.30416939792597,5176.57092476489,238.55392622073197,volume,43375086.80010146,238.55392622073197,-80.3255615234375,-191.61978077300978,867501544.3822483
ICNB,11,0.591396198261482,1.2335306077805464,45286.76724137931,1117.252270393495,volume,43375077.21911242,1117.252270393495,0.0,0.0,867501544.3822483
CNNA,9,0.591311670270491,0.009708539020342848,1841376.0493537015,357.5414245255034,volume,43375077.21911242,357.5414245255034,77.08672332763672,275.61696870566584,867501819.999217
CFGX,11,0.5912801057911939,0.00029104933394047275,18820940.79953015,109.55644567672637,volume,43375090.999960855,109.55644567672637,-28.571430206298828,-31.301843413027562,867501788.6973736
FTEG,9,0.590676109471842,0.00034490011757947424,46812871.41950646,322.91529713641177,volume,43375089.434868686,322.91529713641177,16.2790584564209,52.567569985561704,867501841.2649436
NWGC,9,0.5905663649510496,0.0006207134454288787,10323652.685613485,128.16060055796487,volume,43375092.06324718,128.16060055796487,0.0,0.0,867501841.2649436
CNXS,9,0.5903939316181778,0.0025957557097037198,11562745.760375882,600.2812665469635,volume,43375092.06324718,600.2812665469635,-80.0,-480.2250132375708,867501361.0399303
GZIC,9,0.589733443315459,0.6323887538614185,776379.1536050157,9819.468909445173,volume,43375068.05199652,9819.468909445173,-99.52367401123048,-9772.696227070343,867491588.3437033
AUNXF,8,0.5895616661122655,0.053241883758854455,3249494.874021909,3460.184567153358,volume,43374579.417185165,3460.184567153358,-88.00843048095703,-3045.2541292959672,867488543.089574
ZVOI,11,0.5877401113775098,4.851236117337981,343562.50098154694,33334.056266492924,volume,43374427.1544787,33334.056266492924,0.0,0.0,867488543.089574
WCUI,9,0.5876638674335565,0.0882181790342573,63265.42111459969,111.62320493130873,volume,43374427.1544787,111.62320493130873,-99.2686004638672,-110.80679332822459,867488432.2827806
EVKG,11,0.5876294735538663,2.23712901162627,226787.27525450275,10147.047858790413,volume,43374421.614139035,10147.047858790413,-11.392411231994627,-1155.9934199807092,867487276.2893606
ISRB,10,0.5861624383899686,3.785276445148896,9715.883091408396,735.5460681945727,volume,43374363.81446803,735.5460681945727,-99.86932373046876,-734.5848840319724,867486541.7044766
GKIN,10,0.5861624383899686,3.815310877227483,9720.022335423197,741.698138864684,volume,43374327.08522383,741.698138864684,-99.86932373046876,-740.728915405633,867485800.9755613
HSDT,9,0.5857512625053237,6852.116883919507,95061.32601880877,13027426.340425126,volume,43374290.048778065,13027426.340425126,-94.49979400634766,-12310891.05603042,855174909.9195309
NCPCD,8,0.5853974454294548,13.401337361288729,1095.3652859960553,293.587194629553,volume,42758745.495976545,293.587194629553,-81.47624969482422,-239.20383576840416,855174670.715695
PSRU,8,0.5851423362075079,0.5430415720840135,14835551.096432772,161126.41980279126,volume,42758733.53578475,161126.41980279126,-95.4337921142578,-153769.05251574214,855020901.6631793
VBIVQ,10,0.5850234898570998,89.29192339458965,325052.16568511975,580490.6615520235,volume,42751045.08315897,580490.6615520235,-99.9613037109375,-580266.0332076486,854440635.6299716
PAOG,10,0.5849442844023551,0.0032081575922417284,8099915.115640925,519.7160834951395,volume,42722031.78149858,519.7160834951395,190.00001525878903,987.4606379431458,854441623.0906096
LRSV,8,0.5838401901343232,0.05233514055221798,304514.0696999032,318.7357327574468,volume,42722081.15453048,318.7357327574468,-58.33333206176758,-185.9291733889095,854441437.1614361
SAPMY,9,0.583230500909333,140.6385482636681,4130.5456683653465,11618.2789267137,volume,42722071.858071804,11618.2789267137,537.142822265625,62406.751325642326,854503843.9127617
EVFM,8,0.5831652228151345,15793.046602876333,112456.30772261623,35520554.1730136,volume,42725192.19563809,35520554.1730136,-99.990234375,-35517085.368895136,818986758.5438666
ACMB,8,0.5831200032156567,25.672525792850564,4103.895858464013,2107.1474455517996,volume,40949337.927193336,2107.1474455517996,-99.50070190429688,-2096.6264984825025,818984661.9173682
GBHPF,10,0.5829746711045724,0.03502769293794327,147113.13983548767,103.06067778588346,volume,40949233.09586841,103.06067778588346,480.952392578125,495.67279561843867,818985157.5901638
DBMM,10,0.5826566057094916,0.010049702646495526,3663905.3107632096,736.4231779617209,volume,40949257.8795082,736.4231779617209,-85.45606231689453,-629.3182498750233,818984528.271914
VENG,10,0.5825790484592841,39.85574332779935,5468.3789260385,4358.926137906751,volume,40949226.413595706,4358.926137906751,-99.98464965820312,-4358.257027845909,818980170.0148861
CBDS,10,0.5825223853978514,2.0165915612290157,146957.96416803953,5927.0838079332925,volume,40949008.50074431,5927.0838079332925,376.74993896484375,22330.284628783815,819002500.2995149
LCGMF,9,0.5823732650570907,0.06487208916373058,138803.33712269698,180.08924924093907,volume,40950125.01497575,180.08924924093907,7.843122482299805,14.124620395421024,819002514.4241353
RDDTF,9,0.5822065949564937,0.28664638181407986,87459.04031856645,501.39634928497605,volume,40950125.72120677,501.39634928497605,-98.70967864990234,-494.9267251415418,819002019.4974102
BEGI,10,0.5817837879637185,0.32958659895390513,3950223.4213615023,26038.81405109193,volume,40950100.97487051,26038.81405109193,177.7777862548828,46291.227187056604,819048310.7245972
COGNY,8,0.5815059631342319,2.213362176890194,98603.93617854346,4364.924456601655,volume,40952415.536229864,4364.924456601655,32.093013763427734,1400.8358066203925,819049711.5604038
EVFM,9,0.5814875326326355,15793.046602876333,112456.30772261623,35520554.1730136,volume,40952485.57802019,35520554.1730136,-99.93635559082033,-35497947.326172836,783551764.234231
KRFG,10,0.5814682350399085,0.001335881666824417,6182703.602664577,165.18720788417767,volume,39177588.21171155,165.18720788417767,-48.71794891357422,-80.47581954877332,783551683.7584114
FTMDF,8,0.5812705558179633,0.08296161360565904,94791.94829612221,157.28185974941002,volume,39177584.18792057,157.28185974941002,-69.81132507324219,-109.80055039090149,783551573.9578611
ZPAS,10,0.5811721722668163,0.20433939446574287,47784.82993535554,195.2864642727811,volume,39177578.69789305,195.2864642727811,-94.87179565429688,-185.27177532537436,783551388.6860858
AAVXF,10,0.5810828507596093,16.027218030606612,380.1254220935842,121.84706037740483,volume,39177569.43430429,121.84706037740483,-43.76589584350586,-53.327457533148696,783551335.3586284
AXIM,8,0.5808454531908427,2.006358839792738,205828.7327856025,8259.32595015462,volume,39177566.767931424,8259.32595015462,-93.52960205078124,-7724.914693256522,783543610.4439352
UNVC,8,0.5798339517921408,0.014028374558648088,2440275.121319199,684.6618685603224,volume,39177180.52219676,684.6618685603224,-93.3289566040039,-638.9877781928257,783542971.456157
AHPIQ,8,0.5798096301604159,2.7226893967830157,377406.64671361505,20551.221505651865,volume,39177148.57280785,20551.221505651865,-99.9981689453125,-20550.84520154715,783522420.6109555
SPHDF,10,0.5795694280446608,29.08262022048153,439.16111328890634,255.43911746770257,volume,39176121.030547775,255.43911746770257,74.45736694335938,190.1932410098061,783522610.8041965
VTNA,8,0.5792742138679088,33.78266570414873,258.03100470957617,174.33950346818474,volume,39176130.54020982,174.33950346818474,-99.9284896850586,-174.21483274018738,783522436.5893637
PXLW,8,0.5792307077666378,3.1895641719346326,442139.55782046256,28204.649852383365,volume,39176121.82946818,28204.649852383365,-75.61761474609375,-21327.683465859955,783501108.9058979
MDCN,9,0.5791225715066699,0.02798673461525587,47243193.864758916,26443.654581401843,volume,39175055.445294894,26443.654581401843,-90.0,-23799.28912326166,783477309.6167746
ALYI,10,0.5790100024527952,0.01357430583552575,10627213.486507626,2885.1409209055682,volume,39173865.48083873,2885.1409209055682,921.97802734375,26600.36534865246,783503909.9821233
TPII,10,0.5786703310671022,0.07858035723998916,245096.0722135008,385.1947382531015,volume,39175195.49910616,385.1947382531015,-98.16311645507812,-378.1191594902254,783503531.8629638
REFG,9,0.5786454092459985,0.02891413959067665,323783.0976087809,187.23819362723947,volume,39175176.593148194,187.23819362723947,-96.51081848144533,-180.70511317952221,783503351.1578506
KYOCF,11,0.5779667735687197,13.86231782622358,1935.1638573108585,536.517128717278,volume,39175167.55789253,536.517128717278,-19.38551902770996,-104.00663007441106,783503247.1512206
FJHL,8,0.5778228900548592,344.01926669547845,39.37170263788969,270.8924854007849,volume,39175162.35756103,270.8924854007849,-99.9962921142578,-270.88244101694204,783502976.2687795
MNTR,9,0.5778045172973361,0.42555060667492906,65972.13210505684,561.48961681891,volume,39175148.813438974,561.48961681891,22.222217559814453,124.77544422526671,783503101.0442237
FERL,8,0.5773928018550919,3.327463655291226,7946.844889779559,528.8567508995658,volume,39175155.05221119,528.8567508995658,-99.6059341430664,-526.7727070121823,783502574.2715167
FCHS,9,0.5772990948689853,0.5316835874396121,19448.096357226794,206.80467280163185,volume,39175128.71357583,206.80467280163185,-72.17391204833984,-149.25902265970674,783502425.012494
ATRX,10,0.5772960681655429,22.97405110596015,12583.972233085648,5782.096423977862,volume,39175121.2506247,5782.096423977862,-93.9749984741211,-5433.725026205407,783496991.2874677
SMC,8,0.5768581450198507,160.75753056792735,30998.448451587614,99664.68049028833,volume,39174849.56437339,99664.68049028833,-18.993541717529297,-18929.852666565195,783478061.4348012
BLFE,10,0.5767787431557856,0.2740654484567967,2353787.942488263,12901.838960604931,volume,39173903.07174006,12901.838960604931,-15.25423812866211,-1968.0772380271806,783476093.3575631
XCPL,9,0.576556899062615,0.11023519048533836,4878684.005496663,10756.053213273965,volume,39173804.66787816,10756.053213273965,-95.56717681884766,-10279.256393058875,783465814.1011701
EGRNF,8,0.5761284739926695,1.2598014261252761,41687.841816758024,1050.3680514567336,volume,39173290.70505851,1050.3680514567336,-78.16033172607422,-820.9711533632849,783464993.1300168
FTXP,8,0.5760049882379545,0.2596632367293607,37905972.20477502,196855.74868130125,volume,39173249.65650084,196855.74868130125,-77.23577117919922,-152043.05560458932,783312950.0744122
NDEV,10,0.5755547436059012,0.1443435906968143,139009.844374755,401.30360158514975,volume,39165647.50372061,401.30360158514975,334.9159851074219,1344.0299105204679,783314294.1043227
NUGL,9,0.5749473051013523,0.5965028060900441,58760.20227361819,701.0125108526368,volume,39165714.70521613,701.0125108526368,-91.7028350830078,-642.8483467384456,783313651.2559758
MDLM,8,0.5744945464306807,35.682910956083944,44497.049784398274,31755.68530530236,volume,39165682.56279879,31755.68530530236,-97.14285278320312,-30848.37862642714,783282802.8773494
RMHB,9,0.5738415473778677,0.24796968642237988,374459.90896487987,1857.0941240754835,volume,39164140.14386747,1857.0941240754835,-4.589838027954102,-85.23761232171768,783282717.639737
CNNA,10,0.5729371676117209,0.009708539020342848,1841376.0493537015,357.5414245255034,volume,39164135.88198685,357.5414245255034,183.1682891845703,654.9025104295063,783283372.5422474
EHOS,9,0.572751704547784,0.0009897318303572283,47334088.00677638,936.9610712247382,volume,39164168.62711237,936.9610712247382,0.0,0.0,783283372.5422474
IGXT,8,0.5723564586851975,0.4525705325507725,176414.079153605,1596.7962750400231,volume,39164168.62711237,1596.7962750400231,-59.829063415527344,-955.3482560104738,783282417.1939914
EXMT,8,0.5722335257635658,0.0012312299316733796,8119739.585193889,199.9453282936782,volume,39164120.85969957,199.9453282936782,-44.97354507446289,-89.92250234444016,783282327.2714891
BKTPF,8,0.5720314737090845,0.07823731720262438,73136.18153364632,114.43957267273213,volume,39164116.36357446,114.43957267273213,-85.6489486694336,-98.01629085598749,783282229.2551982
FLCX,9,0.5719506370475017,7.947196897069628,1007.9260789715336,160.20374014556256,volume,39164111.46275991,160.20374014556256,31.000375747680664,49.66376140696233,783282278.9189596
RTGC,10,0.5718988392818247,12.088897240824588,1517.5137147335424,366.9013471791158,volume,39164113.94594798,366.9013471791158,-38.48535919189453,-141.20330134178272,783282137.7156583
QEDN,9,0.5718294282696725,0.0010921246633389978,13520251.072912583,295.3159930252676,volume,39164106.88578292,295.3159930252676,-48.97119903564453,-144.6197827284939,783281993.0958755
QEDN,8,0.5717084740329338,0.0010921246633389978,13520251.072912583,295.3159930252676,volume,39164099.65479378,295.3159930252676,-78.31768035888672,-231.28463546620125,783281761.81124
MSRM,9,0.5713045456102515,12.417568533064346,19077.838886711095,4738.007436769901,volume,39164088.090562,4738.007436769901,-71.02632141113281,-3365.232390523565,783278396.5788494
JRSS,9,0.5703877302193433,15.819921435660744,376.9358727097396,119.26191785100599,volume,39163919.82894247,119.26191785100599,-27.411449432373047,-32.691420303806794,783278363.8874291
PQEFF,8,0.5699072322144296,2.560508673865724,710632.6338690709,36391.620459076024,volume,39163918.194371454,36391.620459076024,-99.9892349243164,-36387.702873591115,783241976.1845555
TGRO,8,0.569888976839687,0.00928164376218036,26424803.92781483,4905.312330868832,volume,39162098.80922778,4905.312330868832,-65.51725006103516,-3213.825746090125,783238762.3588095
SHOM,11,0.5698426641917065,0.0008834913836134038,7276147.430642633,128.56827121747145,volume,39161938.11794048,128.56827121747145,0.0,0.0,783238762.3588095
SIVBQ,10,0.5696893451609059,233.5612855824914,604548.5008203445,2823982.500971351,volume,39161938.11794048,2823982.500971351,-97.50103759765624,-2753412.24002331,780485350.1187862
AMLH,10,0.5696675453657647,0.006443285082024691,27792713.24208056,3581.5274924337555,volume,39024267.50593931,3581.5274924337555,3.448282480239868,123.50118504656747,780485473.6199713
VPOR,11,0.569353212148528,0.0006423164521185962,23633858.364742834,303.60832109430055,volume,39024273.680998564,303.60832109430055,0.0,0.0,780485473.6199713
CLAZF,10,0.5692574029819928,1.2491820157805464,7199.7,179.874715180304,volume,39024273.680998564,179.874715180304,-50.0,-89.937357590152,780485383.6826136
TPII,8,0.5688443918224845,0.07858035723998916,245096.0722135008,385.1947382531015,volume,39024269.18413068,385.1947382531015,-87.43517303466797,-336.79568591203565,780485046.8869277
HQGE,8,0.5684021018114682,0.09535975829289337,11174028.612068966,21311.053352095423,volume,39024252.34434639,21311.053352095423,-89.52879333496094,-19079.528913100774,780465967.3580146
ATVK,10,0.5676739230449398,1.494452710971571,2530172.688897607,75624.46868298517,volume,39023298.36790073,75624.46868298517,-81.13631439208984,-61358.90666797438,780404608.4513466
EQUEY,8,0.5671992357076997,4.23574030282588,7497.5291813552685,635.1517305015927,volume,39020230.42256733,635.1517305015927,72.77986145019531,462.2625494575771,780405070.713896
ESNC,9,0.5671806107120876,0.21543816759330867,203463.5160532498,876.6761414120775,volume,39020253.5356948,876.6761414120775,-90.0,-789.0085272708698,780404281.7053688
PTGX,8,0.5671650109189228,19.156325396449436,565659.0755344419,216718.98628785077,volume,39020214.08526844,216718.98628785077,-40.8571891784668,-88545.2862132827,780315736.4191555
EARI,9,0.5667473318336981,0.47515772809137236,3358519.36256852,31916.528601378843,volume,39015786.82095777,31916.528601378843,-99.37044525146484,-31715.596580001282,780284020.8225754
BHSIF,8,0.5664885400647266,0.08313939726367844,94896.95696400625,157.79351608289426,volume,39014201.04112878,157.79351608289426,-56.25,-88.75885279662802,780283932.0637227
CUKPF,9,0.5658080596429917,34.83820295651256,654.466327329679,456.0086147942948,volume,39014196.60318614,456.0086147942948,113.1930923461914,516.1702524506944,780284448.2339752
XELA,8,0.5653144956600583,42012.07801054917,115640.57380373073,39014222.41169876,capital,39014222.41169876,97166016.1565401,-99.9094696044922,-38978902.68184516,741305545.55213
QUBT,9,0.5652723445783947,2.816542927924177,1092716.829870639,61553.677187917485,volume,37065277.2776065,61553.677187917485,-68.2608642578125,-42017.072030936455,741263528.4800991
HTGMQ,11,0.5651262438749604,326.1785026324914,63580.366446826054,414770.9744890164,volume,37063176.42400496,414770.9744890164,-87.08333587646484,-361196.4008323565,740902332.0792668
RMSL,9,0.5647207566099355,1.6950304689438358,3618562.7687181495,122671.48293526059,volume,37045116.60396334,122671.48293526059,-30.97421836853028,-37996.533000281976,740864335.5462664
ABCFF,9,0.5647034352554997,0.137018232111905,44883.09194053208,122.99603818815595,volume,37043216.77731332,122.99603818815595,-33.33332824707031,-40.99867314014998,740864294.5475932
HDUP,8,0.5643295388202129,0.0250993338840685,229640.3303291536,115.27638648358418,volume,37043214.727379665,115.27638648358418,-83.2673110961914,-95.98754735373399,740864198.5600458
NLBS,9,0.5637145150174948,0.18339076816164016,36876.02480314961,135.25445030794606,volume,37043209.92800229,135.25445030794606,-99.83470916748048,-135.03088710101235,740864063.5291587
BEGI,8,0.5634289841055721,0.32958659895390513,3950223.4213615023,26038.81405109193,volume,37043203.176457934,26038.81405109193,-48.79441452026367,-12705.486864250459,740851358.0422944
BITCF,10,0.5630575910367149,0.11040406880622156,145710.1975743349,321.73997357530016,volume,37042567.90211472,321.73997357530016,22.50002861022949,72.39158610498733,740851430.4338806
CNBX,10,0.5628432311192053,42.008116503670585,63038.7760375881,52962.80496071597,volume,37042571.52169403,52962.80496071597,-40.31250381469727,-21350.6327701593,740830079.8011104
FRCB,10,0.5617358687141382,89.81329950204199,2352798.481002742,4226251.892844974,volume,37041503.990055524,4226251.892844974,-98.03016662597656,-4143001.7725894167,736687078.0285211
NICH,10,0.5614282272032906,1.8912723648647949,1052940.5746765975,39827.948214614094,volume,36834353.901426055,39827.948214614094,44.03668975830078,17538.9099923663,736704616.9385134
AGSS,9,0.5609628852156533,0.6991712044161512,8704.837636932707,121.72343629722569,volume,36835230.84692567,121.72343629722569,-84.3612289428711,-102.68738677183241,736704514.2511265
SECUF,8,0.5608672988880167,2.9589925566428974,3667.326930615445,217.0318618093429,volume,36835225.712556325,217.0318618093429,-10.590361595153809,-22.984458942303938,736704491.2666676
COHN,8,0.5605614677085942,11.298810961569485,41990.00665622553,9488.742949674734,volume,36835224.563333385,9488.742949674734,-56.434356689453125,-5354.911041564775,736699136.355626
RSTN,9,0.5603750414068411,5.110554620085278,3491.2290591504566,356.84233596034693,volume,36834956.8177813,356.84233596034693,24.54998207092285,87.60472949972745,736699223.9603555
QEBR,9,0.5603493909118078,0.37693875994575254,69040.43181818182,520.4802951132947,volume,36834961.198017776,520.4802951132947,-97.903564453125,-509.5687611920597,736698714.3915944
GIFX,8,0.5602992644271514,0.027395884943713908,318525.8743148003,174.52596408648293,volume,36834935.71957972,174.52596408648293,80.40792083740234,140.33269904337246,736698854.7242934
MGXMF,8,0.560194393909209,0.22786837341355362,109524.87092264679,499.1450837094588,volume,36834942.73621467,499.1450837094588,-99.9755401611328,-499.0229936262699,736698355.7012998
